Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-28 11:35:05.204612: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-28 11:35:05.390369: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-28 11:35:05.390407: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.596801: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.596822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.596826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.596900: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.598530: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.598572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.598580: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.598586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.598665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.599378: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.599419: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.599427: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.599434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.599517: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.826 ppl 1153.66  disc 0.234 gen -0.167 gan_ae -0.132
global step 451000   step-time 0.60s  loss 23.358 ppl 8.52  disc 0.027 gen -0.001 gan_ae 0.002
global step 451100   step-time 0.60s  loss 23.538 ppl 8.56  disc 0.027 gen -0.000 gan_ae 0.001
global step 451200   step-time 0.60s  loss 23.688 ppl 8.61  disc 0.029 gen -0.003 gan_ae 0.001
global step 451300   step-time 0.60s  loss 23.497 ppl 8.57  disc 0.028 gen -0.003 gan_ae 0.003
global step 451400   step-time 0.60s  loss 23.473 ppl 8.62  disc 0.028 gen -0.002 gan_ae 0.002
global step 451500   step-time 0.60s  loss 23.511 ppl 8.49  disc 0.028 gen -0.002 gan_ae 0.001
global step 451600   step-time 0.60s  loss 23.791 ppl 8.72  disc 0.028 gen -0.000 gan_ae 0.001
global step 451700   step-time 0.60s  loss 23.432 ppl 8.51  disc 0.028 gen -0.001 gan_ae 0.001
global step 451800   step-time 0.60s  loss 37.768 ppl 31.48  disc 0.028 gen -0.002 gan_ae 0.002
global step 451900   step-time 0.60s  loss 65.354 ppl 396.90  disc 0.028 gen -0.000 gan_ae 0.000
global step 452000   step-time 0.60s  loss 64.655 ppl 364.73  disc 0.028 gen -0.000 gan_ae -0.000
global step 452100   step-time 0.60s  loss 60.371 ppl 251.61  disc 0.028 gen -0.000 gan_ae -0.000
global step 452200   step-time 0.60s  loss 29.669 ppl 15.07  disc 0.028 gen -0.000 gan_ae 0.000
global step 452300   step-time 0.60s  loss 23.691 ppl 8.70  disc 0.028 gen 0.000 gan_ae -0.000
global step 452400   step-time 0.60s  loss 23.954 ppl 8.76  disc 0.028 gen -0.001 gan_ae 0.001
global step 452500   step-time 0.60s  loss 23.556 ppl 8.62  disc 0.028 gen -0.000 gan_ae 0.000
global step 452600   step-time 0.60s  loss 23.379 ppl 8.48  disc 0.028 gen 0.000 gan_ae -0.001
global step 452700   step-time 0.60s  loss 23.694 ppl 8.69  disc 0.028 gen 0.001 gan_ae -0.001
global step 452800   step-time 0.60s  loss 23.536 ppl 8.63  disc 0.028 gen -0.000 gan_ae 0.000
global step 452900   step-time 0.60s  loss 23.680 ppl 8.61  disc 0.028 gen -0.000 gan_ae -0.000
global step 453000   step-time 0.60s  loss 23.417 ppl 8.54  disc 0.028 gen -0.000 gan_ae 0.000
load eval model.
eval  ppl 17.24
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van one day when i saw a van pull up .
answer:  she bought some new shelves .
predict:  she bought a new set of books .
answer:  he was given a set of tickets .
predict:  he bought some music .
answer:  his friends agree that 's a great idea .
predict:  billy goes to the lake and goes to the lake .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  his mom was so mad and yelled at him to leave the house .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to get one .
answer:  when the cast was announced , she was left disappointed .
predict:  but she was n't very good at acting and was n't very good at acting !
BLEU = 4.32, 32.2/6.2/2.3/1.0 (BP=0.916, ratio=0.919, hyp_len=89747, ref_len=97637)

distinc1: 0.03659
distinc2: 0.23575
infer done.
global step 453100   step-time 0.60s  loss 23.426 ppl 8.50  disc 0.028 gen -0.000 gan_ae 0.000
global step 453200   step-time 0.60s  loss 23.496 ppl 8.56  disc 0.028 gen 0.000 gan_ae -0.000
global step 453300   step-time 0.60s  loss 23.403 ppl 8.49  disc 0.028 gen 0.000 gan_ae -0.000
global step 453400   step-time 0.60s  loss 23.536 ppl 8.55  disc 0.028 gen 0.000 gan_ae -0.000
global step 453500   step-time 0.60s  loss 23.395 ppl 8.48  disc 0.028 gen 0.000 gan_ae -0.000
global step 453600   step-time 0.60s  loss 23.638 ppl 8.61  disc 0.028 gen 0.000 gan_ae -0.000
global step 453700   step-time 0.60s  loss 23.517 ppl 8.53  disc 0.028 gen 0.000 gan_ae -0.000
global step 453800   step-time 0.60s  loss 23.431 ppl 8.46  disc 0.028 gen 0.000 gan_ae -0.000
global step 453900   step-time 0.60s  loss 23.524 ppl 8.66  disc 0.028 gen -0.000 gan_ae -0.000
global step 454000   step-time 0.60s  loss 23.546 ppl 8.53  disc 0.028 gen 0.000 gan_ae -0.000
global step 454100   step-time 0.60s  loss 23.381 ppl 8.45  disc 0.028 gen -0.000 gan_ae -0.000
global step 454200   step-time 0.60s  loss 23.086 ppl 8.34  disc 0.028 gen -0.000 gan_ae -0.000
global step 454300   step-time 0.60s  loss 23.333 ppl 8.44  disc 0.028 gen 0.000 gan_ae -0.000
global step 454400   step-time 0.60s  loss 23.595 ppl 8.55  disc 0.028 gen 0.000 gan_ae -0.000
global step 454500   step-time 0.60s  loss 23.492 ppl 8.52  disc 0.028 gen -0.000 gan_ae 0.000
global step 454600   step-time 0.60s  loss 23.195 ppl 8.41  disc 0.028 gen 0.000 gan_ae -0.000
global step 454700   step-time 0.60s  loss 23.350 ppl 8.50  disc 0.028 gen -0.000 gan_ae -0.000
global step 454800   step-time 0.60s  loss 23.364 ppl 8.49  disc 0.028 gen -0.000 gan_ae -0.000
global step 454900   step-time 0.60s  loss 23.300 ppl 8.41  disc 0.028 gen -0.000 gan_ae 0.000
global step 455000   step-time 0.60s  loss 23.465 ppl 8.46  disc 0.028 gen -0.000 gan_ae -0.000
global step 455100   step-time 0.60s  loss 23.213 ppl 8.38  disc 0.028 gen 0.000 gan_ae -0.000
global step 455200   step-time 0.60s  loss 23.244 ppl 8.36  disc 0.028 gen 0.000 gan_ae -0.000
global step 455300   step-time 0.60s  loss 23.467 ppl 8.56  disc 0.028 gen 0.000 gan_ae -0.000
global step 455400   step-time 0.60s  loss 23.225 ppl 8.40  disc 0.028 gen 0.000 gan_ae -0.000
global step 455500   step-time 0.60s  loss 23.191 ppl 8.38  disc 0.028 gen 0.000 gan_ae -0.000
global step 455600   step-time 0.60s  loss 23.295 ppl 8.43  disc 0.028 gen 0.000 gan_ae -0.000
global step 455700   step-time 0.60s  loss 23.628 ppl 8.68  disc 0.028 gen 0.000 gan_ae -0.000
global step 455800   step-time 0.60s  loss 23.427 ppl 8.49  disc 0.028 gen 0.000 gan_ae -0.000
global step 455900   step-time 0.60s  loss 23.306 ppl 8.48  disc 0.028 gen -0.000 gan_ae -0.000
global step 456000   step-time 0.60s  loss 23.394 ppl 8.48  disc 0.028 gen 0.000 gan_ae -0.000
load eval model.
eval  ppl 17.33
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to work when i saw a sign in a van .
answer:  she bought some new shelves .
predict:  she bought a bunch of old books .
answer:  he was given a set of tickets .
predict:  he bought some headphones .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  his mom was so happy she almost cried .
answer:  alicia looked at her house .
predict:  alicia was cleaning out her house .
answer:  she searched everywhere but could n't find it .
predict:  she needed one .
answer:  when the cast was announced , she was left disappointed .
predict:  anna was nervous about performing in front of the judges .
BLEU = 4.35, 32.2/6.2/2.3/1.1 (BP=0.923, ratio=0.925, hyp_len=90360, ref_len=97637)

distinc1: 0.03654
distinc2: 0.23498
infer done.
global step 456100   step-time 0.60s  loss 23.346 ppl 8.39  disc 0.028 gen 0.000 gan_ae -0.000
global step 456200   step-time 0.60s  loss 23.518 ppl 8.58  disc 0.028 gen -0.000 gan_ae 0.000
global step 456300   step-time 0.60s  loss 23.396 ppl 8.37  disc 0.028 gen 0.000 gan_ae -0.000
global step 456400   step-time 0.60s  loss 23.694 ppl 8.70  disc 0.028 gen -0.000 gan_ae 0.000
global step 456500   step-time 0.60s  loss 23.417 ppl 8.43  disc 0.028 gen -0.000 gan_ae 0.000
global step 456600   step-time 0.60s  loss 23.292 ppl 8.34  disc 0.028 gen -0.000 gan_ae 0.000
global step 456700   step-time 0.60s  loss 23.084 ppl 8.27  disc 0.028 gen -0.000 gan_ae -0.000
global step 456800   step-time 0.60s  loss 23.365 ppl 8.49  disc 0.028 gen 0.000 gan_ae -0.000
global step 456900   step-time 0.60s  loss 23.422 ppl 8.42  disc 0.028 gen -0.000 gan_ae -0.000
global step 457000   step-time 0.60s  loss 23.419 ppl 8.49  disc 0.028 gen -0.000 gan_ae -0.000
global step 457100   step-time 0.60s  loss 23.415 ppl 8.52  disc 0.028 gen -0.000 gan_ae 0.000
global step 457200   step-time 0.60s  loss 23.479 ppl 8.50  disc 0.028 gen -0.000 gan_ae -0.000
global step 457300   step-time 0.60s  loss 23.236 ppl 8.30  disc 0.028 gen -0.000 gan_ae -0.000
global step 457400   step-time 0.60s  loss 23.354 ppl 8.43  disc 0.028 gen 0.000 gan_ae -0.000
global step 457500   step-time 0.60s  loss 23.358 ppl 8.38  disc 0.028 gen -0.000 gan_ae -0.000
global step 457600   step-time 0.60s  loss 23.570 ppl 8.51  disc 0.028 gen -0.000 gan_ae -0.000
global step 457700   step-time 0.60s  loss 23.755 ppl 8.65  disc 0.028 gen 0.000 gan_ae -0.000
global step 457800   step-time 0.60s  loss 23.261 ppl 8.28  disc 0.028 gen -0.000 gan_ae 0.000
global step 457900   step-time 0.60s  loss 23.626 ppl 8.66  disc 0.028 gen 0.000 gan_ae -0.000
global step 458000   step-time 0.60s  loss 23.315 ppl 8.37  disc 0.028 gen -0.000 gan_ae 0.000
global step 458100   step-time 0.60s  loss 23.176 ppl 8.35  disc 0.028 gen -0.000 gan_ae 0.000
global step 458200   step-time 0.60s  loss 23.297 ppl 8.44  disc 0.028 gen -0.000 gan_ae 0.000
global step 458300   step-time 0.60s  loss 23.379 ppl 8.41  disc 0.028 gen 0.000 gan_ae -0.000
global step 458400   step-time 0.60s  loss 23.361 ppl 8.37  disc 0.028 gen 0.000 gan_ae -0.000
global step 458500   step-time 0.60s  loss 23.411 ppl 8.37  disc 0.028 gen 0.000 gan_ae -0.000
global step 458600   step-time 0.60s  loss 23.416 ppl 8.45  disc 0.028 gen -0.000 gan_ae 0.000
global step 458700   step-time 0.60s  loss 23.450 ppl 8.51  disc 0.028 gen -0.000 gan_ae 0.000
global step 458800   step-time 0.60s  loss 23.372 ppl 8.44  disc 0.028 gen 0.000 gan_ae -0.000
global step 458900   step-time 0.60s  loss 23.419 ppl 8.46  disc 0.028 gen -0.000 gan_ae 0.000
global step 459000   step-time 0.60s  loss 23.470 ppl 8.45  disc 0.028 gen 0.000 gan_ae -0.000
load eval model.
eval  ppl 17.31
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day when i saw a sign .
answer:  she bought some new shelves .
predict:  she bought some new books .
answer:  he was given a set of tickets .
predict:  he bought some band equipment .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he did n't even even even notice .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she needed one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was nervous about performing in the band , but she did fine .
BLEU = 4.20, 32.4/6.1/2.3/1.0 (BP=0.907, ratio=0.911, hyp_len=88922, ref_len=97637)

distinc1: 0.03718
distinc2: 0.23196
infer done.
global step 459100   step-time 0.60s  loss 23.552 ppl 8.57  disc 0.028 gen -0.000 gan_ae 0.000
global step 459200   step-time 0.60s  loss 23.410 ppl 8.40  disc 0.028 gen 0.000 gan_ae -0.000
global step 459300   step-time 0.60s  loss 23.157 ppl 8.33  disc 0.028 gen -0.000 gan_ae 0.000
global step 459400   step-time 0.60s  loss 23.016 ppl 8.23  disc 0.028 gen 0.000 gan_ae -0.000
global step 459500   step-time 0.60s  loss 23.145 ppl 8.31  disc 0.028 gen -0.000 gan_ae -0.000
global step 459600   step-time 0.60s  loss 23.157 ppl 8.31  disc 0.028 gen -0.000 gan_ae -0.000
global step 459700   step-time 0.60s  loss 23.392 ppl 8.49  disc 0.028 gen 0.000 gan_ae -0.000
global step 459800   step-time 0.60s  loss 23.332 ppl 8.48  disc 0.028 gen -0.000 gan_ae 0.000
global step 459900   step-time 0.60s  loss 23.429 ppl 8.44  disc 0.028 gen -0.000 gan_ae 0.000
global step 460000   step-time 0.60s  loss 23.126 ppl 8.28  disc 0.028 gen 0.000 gan_ae -0.000
global step 460100   step-time 0.60s  loss 23.496 ppl 8.51  disc 0.028 gen -0.000 gan_ae -0.000
global step 460200   step-time 0.60s  loss 23.033 ppl 8.27  disc 0.028 gen -0.000 gan_ae 0.000
global step 460300   step-time 0.60s  loss 23.199 ppl 8.41  disc 0.028 gen -0.000 gan_ae 0.000
global step 460400   step-time 0.60s  loss 23.165 ppl 8.35  disc 0.028 gen -0.000 gan_ae 0.000
global step 460500   step-time 0.60s  loss 23.027 ppl 8.22  disc 0.028 gen 0.000 gan_ae -0.000
global step 460600   step-time 0.60s  loss 23.365 ppl 8.34  disc 0.028 gen -0.000 gan_ae -0.000
global step 460700   step-time 0.60s  loss 23.411 ppl 8.44  disc 0.028 gen 0.000 gan_ae -0.000
global step 460800   step-time 0.60s  loss 23.201 ppl 8.33  disc 0.028 gen -0.000 gan_ae -0.000
global step 460900   step-time 0.60s  loss 23.158 ppl 8.31  disc 0.028 gen 0.000 gan_ae -0.000
global step 461000   step-time 0.60s  loss 23.404 ppl 8.45  disc 0.028 gen -0.000 gan_ae 0.000
global step 461100   step-time 0.60s  loss 23.228 ppl 8.33  disc 0.028 gen -0.000 gan_ae -0.000
global step 461200   step-time 0.60s  loss 23.338 ppl 8.39  disc 0.028 gen -0.000 gan_ae 0.000
global step 461300   step-time 0.60s  loss 23.328 ppl 8.41  disc 0.028 gen 0.000 gan_ae -0.000
global step 461400   step-time 0.60s  loss 23.216 ppl 8.39  disc 0.028 gen -0.000 gan_ae 0.000
global step 461500   step-time 0.60s  loss 23.393 ppl 8.40  disc 0.028 gen 0.000 gan_ae -0.000
global step 461600   step-time 0.60s  loss 23.414 ppl 8.52  disc 0.028 gen 0.000 gan_ae -0.000
global step 461700   step-time 0.60s  loss 23.317 ppl 8.34  disc 0.028 gen -0.000 gan_ae -0.000
global step 461800   step-time 0.60s  loss 23.479 ppl 8.53  disc 0.028 gen 0.000 gan_ae -0.000
global step 461900   step-time 0.60s  loss 23.263 ppl 8.31  disc 0.028 gen -0.001 gan_ae 0.000
global step 462000   step-time 0.60s  loss 23.292 ppl 8.41  disc 0.028 gen 0.000 gan_ae -0.000
load eval model.
eval  ppl 17.41
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van one day when i saw a van pull over .
answer:  she bought some new shelves .
predict:  she bought a new set of books .
answer:  he was given a set of tickets .
predict:  he saw a band he liked .
answer:  his friends agree that 's a great idea .
predict:  billy gets out of the lake and heads to the lake .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he did n't want to cook anything .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she needed a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about becoming a actor .
BLEU = 4.38, 31.8/6.0/2.3/1.1 (BP=0.942, ratio=0.944, hyp_len=92148, ref_len=97637)

distinc1: 0.03548
distinc2: 0.22936
infer done.
global step 462100   step-time 0.60s  loss 23.665 ppl 8.63  disc 0.028 gen -0.002 gan_ae 0.001
global step 462200   step-time 0.60s  loss 23.543 ppl 8.47  disc 0.028 gen -0.001 gan_ae 0.000
global step 462300   step-time 0.60s  loss 23.256 ppl 8.41  disc 0.028 gen 0.001 gan_ae -0.001
global step 462400   step-time 0.60s  loss 23.342 ppl 8.41  disc 0.028 gen -0.001 gan_ae 0.001
global step 462500   step-time 0.60s  loss 23.384 ppl 8.52  disc 0.028 gen -0.000 gan_ae 0.000
global step 462600   step-time 0.60s  loss 23.395 ppl 8.40  disc 0.028 gen -0.000 gan_ae 0.000
global step 462700   step-time 0.60s  loss 23.437 ppl 8.45  disc 0.028 gen -0.001 gan_ae 0.001
global step 462800   step-time 0.60s  loss 23.132 ppl 8.19  disc 0.028 gen -0.000 gan_ae 0.000
global step 462900   step-time 0.60s  loss 23.186 ppl 8.37  disc 0.028 gen -0.002 gan_ae 0.001
global step 463000   step-time 0.60s  loss 23.342 ppl 8.36  disc 0.026 gen 0.003 gan_ae -0.001
global step 463100   step-time 0.60s  loss 23.265 ppl 8.38  disc 0.028 gen -0.000 gan_ae -0.000
global step 463200   step-time 0.60s  loss 23.388 ppl 8.46  disc 0.027 gen 0.002 gan_ae -0.001
global step 463300   step-time 0.60s  loss 23.257 ppl 8.35  disc 0.028 gen -0.002 gan_ae 0.001
global step 463400   step-time 0.60s  loss 23.380 ppl 8.42  disc 0.028 gen -0.002 gan_ae 0.002
global step 463500   step-time 0.60s  loss 23.643 ppl 8.53  disc 0.028 gen -0.003 gan_ae 0.002
global step 463600   step-time 0.60s  loss 23.254 ppl 8.34  disc 0.028 gen 0.000 gan_ae -0.001
global step 463700   step-time 0.60s  loss 23.225 ppl 8.31  disc 0.027 gen -0.003 gan_ae 0.003
global step 463800   step-time 0.60s  loss 23.173 ppl 8.28  disc 0.029 gen -0.001 gan_ae -0.000
global step 463900   step-time 0.60s  loss 23.266 ppl 8.37  disc 0.028 gen -0.001 gan_ae 0.000
global step 464000   step-time 0.60s  loss 23.464 ppl 8.50  disc 0.027 gen -0.002 gan_ae 0.003
global step 464100   step-time 0.60s  loss 23.330 ppl 8.37  disc 0.027 gen 0.000 gan_ae -0.000
global step 464200   step-time 0.60s  loss 23.224 ppl 8.32  disc 0.028 gen -0.004 gan_ae 0.002
global step 464300   step-time 0.60s  loss 23.165 ppl 8.39  disc 0.027 gen 0.000 gan_ae 0.001
global step 464400   step-time 0.60s  loss 23.390 ppl 8.47  disc 0.028 gen -0.002 gan_ae 0.001
global step 464500   step-time 0.60s  loss 23.025 ppl 8.24  disc 0.030 gen -0.006 gan_ae 0.001
global step 464600   step-time 0.60s  loss 23.267 ppl 8.37  disc 0.025 gen 0.002 gan_ae 0.002
global step 464700   step-time 0.60s  loss 23.462 ppl 8.40  disc 0.029 gen -0.005 gan_ae 0.002
global step 464800   step-time 0.60s  loss 23.402 ppl 8.44  disc 0.028 gen -0.002 gan_ae 0.001
global step 464900   step-time 0.60s  loss 23.171 ppl 8.31  disc 0.028 gen -0.003 gan_ae 0.002
global step 465000   step-time 0.60s  loss 23.340 ppl 8.39  disc 0.028 gen -0.001 gan_ae 0.001
load eval model.
eval  ppl 17.37
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van down the road one day when i saw a van .
answer:  she bought some new shelves .
predict:  she bought some new books .
answer:  he was given a set of tickets .
predict:  he bought some band equipment .
answer:  his friends agree that 's a great idea .
predict:  billy gets his fishing pole together and takes his friends fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a new babysitter .
answer:  alicia looked at her house .
predict:  alicia had just bought a new car .
answer:  she searched everywhere but could n't find it .
predict:  she needed a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  but she was a very talented dancer and did n't get the part .
BLEU = 4.35, 32.7/6.2/2.3/1.1 (BP=0.912, ratio=0.916, hyp_len=89405, ref_len=97637)

distinc1: 0.03792
distinc2: 0.23671
infer done.
global step 465100   step-time 0.60s  loss 23.168 ppl 8.33  disc 0.027 gen -0.002 gan_ae 0.003
global step 465200   step-time 0.60s  loss 23.297 ppl 8.37  disc 0.028 gen -0.001 gan_ae 0.000
global step 465300   step-time 0.60s  loss 23.359 ppl 8.40  disc 0.026 gen -0.000 gan_ae 0.002
global step 465400   step-time 0.60s  loss 23.093 ppl 8.42  disc 0.027 gen 0.002 gan_ae 0.000
global step 465500   step-time 0.60s  loss 23.212 ppl 8.39  disc 0.030 gen -0.005 gan_ae -0.001
global step 465600   step-time 0.60s  loss 23.259 ppl 8.33  disc 0.027 gen -0.001 gan_ae 0.001
global step 465700   step-time 0.60s  loss 23.403 ppl 8.43  disc 0.026 gen 0.001 gan_ae 0.001
global step 465800   step-time 0.60s  loss 23.304 ppl 8.48  disc 0.028 gen -0.003 gan_ae 0.001
global step 465900   step-time 0.60s  loss 23.222 ppl 8.38  disc 0.025 gen 0.002 gan_ae 0.002
global step 466000   step-time 0.60s  loss 23.410 ppl 8.44  disc 0.029 gen -0.006 gan_ae 0.003
global step 466100   step-time 0.60s  loss 23.040 ppl 8.27  disc 0.028 gen -0.002 gan_ae 0.001
global step 466200   step-time 0.60s  loss 23.623 ppl 8.54  disc 0.028 gen -0.003 gan_ae 0.002
global step 466300   step-time 0.60s  loss 23.014 ppl 8.19  disc 0.025 gen 0.005 gan_ae -0.000
global step 466400   step-time 0.60s  loss 23.223 ppl 8.36  disc 0.032 gen -0.014 gan_ae 0.002
global step 466500   step-time 0.60s  loss 23.115 ppl 8.24  disc 0.023 gen 0.010 gan_ae -0.001
global step 466600   step-time 0.60s  loss 23.167 ppl 8.30  disc 0.033 gen -0.017 gan_ae 0.002
global step 466700   step-time 0.60s  loss 23.462 ppl 8.39  disc 0.021 gen 0.013 gan_ae 0.000
global step 466800   step-time 0.60s  loss 23.343 ppl 8.37  disc 0.027 gen -0.003 gan_ae 0.003
global step 466900   step-time 0.60s  loss 23.193 ppl 8.43  disc 0.024 gen 0.003 gan_ae 0.003
global step 467000   step-time 0.60s  loss 23.564 ppl 8.52  disc 0.031 gen -0.012 gan_ae 0.004
global step 467100   step-time 0.60s  loss 23.409 ppl 8.45  disc 0.024 gen 0.004 gan_ae 0.001
global step 467200   step-time 0.60s  loss 23.376 ppl 8.44  disc 0.029 gen -0.008 gan_ae 0.003
global step 467300   step-time 0.60s  loss 23.068 ppl 8.27  disc 0.030 gen -0.011 gan_ae 0.003
global step 467400   step-time 0.60s  loss 23.056 ppl 8.23  disc 0.024 gen 0.005 gan_ae 0.001
global step 467500   step-time 0.60s  loss 23.103 ppl 8.24  disc 0.029 gen -0.003 gan_ae 0.002
global step 467600   step-time 0.60s  loss 23.470 ppl 8.51  disc 0.028 gen -0.003 gan_ae 0.002
global step 467700   step-time 0.60s  loss 23.402 ppl 8.42  disc 0.026 gen 0.001 gan_ae -0.000
global step 467800   step-time 0.60s  loss 23.169 ppl 8.34  disc 0.028 gen -0.006 gan_ae 0.006
global step 467900   step-time 0.60s  loss 23.389 ppl 8.45  disc 0.028 gen -0.001 gan_ae 0.001
global step 468000   step-time 0.60s  loss 23.166 ppl 8.27  disc 0.029 gen -0.005 gan_ae 0.003
load eval model.
eval  ppl 17.38
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to work one day .
answer:  she bought some new shelves .
predict:  she bought some new books .
answer:  he was given a set of tickets .
predict:  he saw some band members .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go fishing .
